BroadcastDTtm,Buy_Sell,Company_Name,FLD_MODE,Flag,Fld_AcqSoldDateFrom,Fld_AcqSoldDateTo,Insider_name,Modified_date,Perc_After,Perc_of_Buysell,Quantity,Quantity_after,scrip_code,transaction_date
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Dhananjay Gulabrao Marathe,08 Jun 2015,,,1300,9200,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Dhananjay Gulabrao Marathe,08 Jun 2015,,,1300,9200,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Jyotindra Hiralal Thacker,08 Jun 2015,,,1000,12800,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Raghavendran Pulloottudadath,08 Jun 2015,,,10500,10500,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Raghavendran Pulloottudadath,08 Jun 2015,,,10500,10500,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,S Ramesh,08 Jun 2015,,,2500,15000,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,S Ramesh,08 Jun 2015,,,2500,15000,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Srinivasasubrahmanya Sastry Pendyala,08 Jun 2015,,,1800,3136,500325.0,14/10/2014
2014-10-16T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Virenderkumar Gandhi,08 Jun 2015,,,3900,7401,500325.0,14/10/2014
2014-10-16T00:00:00, ,Reliance Industries Ltd,,13(6),,,A Padmavathy,08 Jun 2015,,,,,500325.0,
2014-10-16T00:00:00, ,Reliance Industries Ltd,,13(6),,,Anjeneyan Anantharaman,08 Jun 2015,,,,,500325.0,
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,A Ramachandra,08 Jun 2015,,,1600,2850,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Aalam Badie Kamil,08 Jun 2015,,,2400,4232,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,1800,3794,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Ajoy Kumar Biswal,08 Jun 2015,,,1000,8500,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Anil Wali,08 Jun 2015,,,1200,4810,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Arvind N Prabhu,08 Jun 2015,,,1000,2400,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,2600,2600,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Bipin R Shah,08 Jun 2015,,,1000,1832,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Chandra Shekhar Borar,08 Jun 2015,,,8000,14406,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Chintalapudi Paparao,08 Jun 2015,,,4800,4800,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Deenanath Dheer,08 Jun 2015,,,2400,2400,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Girish Mohan Bajpai,08 Jun 2015,,,800,2700,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Girish Thakorbhai Vashi,08 Jun 2015,,,3600,7304,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Himanshu Dayal,08 Jun 2015,,,1200,1200,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Jai Shanker Prasad Bansal,08 Jun 2015,,,3000,25644,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Jayant Manohar Mandlekar,08 Jun 2015,,,5000,11548,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Jyotindra Hiralal Thacker,08 Jun 2015,,,1000,12800,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,K V Ravindran,08 Jun 2015,,,1440,2880,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Kalpesh Praful Ambani,08 Jun 2015,,,1050,1550,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Kishor Jhalaria,08 Jun 2015,,,2000,2500,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Kishor Ratanlal Dongaonkar,08 Jun 2015,,,1400,5650,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Kulbhushan Mehra,08 Jun 2015,,,1200,1200,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Naresh Kumar Narang,08 Jun 2015,,,800,1300,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Padmanabha Vemuri Sastry,08 Jun 2015,,,2400,4785,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Pavan P Jain,08 Jun 2015,,,1500,13000,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,800,8400,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Rajiv Ranjan,08 Jun 2015,,,4800,6200,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Ravi Pati Madhava Rao,08 Jun 2015,,,1500,1650,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Ruskin I Damani,08 Jun 2015,,,800,876,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,S Bhagyalakshmi,08 Jun 2015,,,1440,1440,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Satinder Kumar Garyali,08 Jun 2015,,,2400,9300,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,SGVS Panduranga Rao,08 Jun 2015,,,2550,5700,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,1000,4352,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Srinivasasubrahmanya Sastry Pendyala,08 Jun 2015,,,1800,3136,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Sundararaman T R Iyer,08 Jun 2015,,,1800,4200,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Sunil Misra,08 Jun 2015,,,3300,3300,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Suresh Prabhudev Matt,08 Jun 2015,,,800,3700,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,2400,4800,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1400,3414,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,5000,5024,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,V Sivaraman,08 Jun 2015,,,1500,3436,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Vahabiz B Pardiwalla,08 Jun 2015,,,3500,18002,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Venu Gopal K,08 Jun 2015,,,1500,3372,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Vijay Handa,08 Jun 2015,,,2600,4100,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Vijay Kumar Khokha,08 Jun 2015,,,1100,2350,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Virenderkumar Gandhi,08 Jun 2015,,,3900,7401,500325.0,14/10/2014
2014-10-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Vivek P Karandikar,08 Jun 2015,,,1600,1600,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,A Ramachandra,08 Jun 2015,,,1600,2850,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Aalam Badie Kamil,08 Jun 2015,,,2400,4232,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,1800,3794,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Ajoy Kumar Biswal,08 Jun 2015,,,1000,8500,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Anil Wali,08 Jun 2015,,,1200,4810,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Arvind N Prabhu,08 Jun 2015,,,1000,2400,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,2600,2600,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Bipin R Shah,08 Jun 2015,,,1000,1832,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Chandra Shekhar Borar,08 Jun 2015,,,8000,14406,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Chintalapudi Paparao,08 Jun 2015,,,4800,4800,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Deenanath Dheer,08 Jun 2015,,,2400,2400,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Girish Mohan Bajpai,08 Jun 2015,,,800,2700,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Girish Thakorbhai Vashi,08 Jun 2015,,,3600,7304,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Himanshu Dayal,08 Jun 2015,,,1200,1200,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Jai Shanker Prasad Bansal,08 Jun 2015,,,3000,25644,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Jayant Manohar Mandlekar,08 Jun 2015,,,5000,11548,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,K V Ravindran,08 Jun 2015,,,1440,2880,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Kalpesh Praful Ambani,08 Jun 2015,,,1050,1550,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Kishor Jhalaria,08 Jun 2015,,,2000,2500,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Kishor Ratanlal Dongaonkar,08 Jun 2015,,,1400,5650,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Kulbhushan Mehra,08 Jun 2015,,,1200,1200,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Naresh Kumar Narang,08 Jun 2015,,,800,1300,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Padmanabha Vemuri Sastry,08 Jun 2015,,,2400,4785,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Pavan P Jain,08 Jun 2015,,,1500,13000,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,800,8400,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Rajiv Ranjan,08 Jun 2015,,,4800,6200,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Ravi Pati Madhava Rao,08 Jun 2015,,,1500,1650,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Ruskin I Damani,08 Jun 2015,,,800,876,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,S Bhagyalakshmi,08 Jun 2015,,,1440,1440,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Satinder Kumar Garyali,08 Jun 2015,,,2400,9300,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,SGVS Panduranga Rao,08 Jun 2015,,,2550,5700,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,1000,4352,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Sundararaman T R Iyer,08 Jun 2015,,,1800,4200,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Sunil Misra,08 Jun 2015,,,3300,3300,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Suresh Prabhudev Matt,08 Jun 2015,,,800,3700,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,2400,4800,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1400,3414,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,5000,5024,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,V Sivaraman,08 Jun 2015,,,1500,3436,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Vahabiz B Pardiwalla,08 Jun 2015,,,3500,18002,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Venu Gopal K,08 Jun 2015,,,1500,3372,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Vijay Handa,08 Jun 2015,,,2600,4100,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Vijay Kumar Khokha,08 Jun 2015,,,1100,2350,500325.0,14/10/2014
2014-10-14T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Vivek P Karandikar,08 Jun 2015,,,1600,1600,500325.0,14/10/2014
2014-09-26T00:00:00, ,Reliance Industries Ltd,ESOP,13(6),2014-09-22T00:00:00,2014-09-22T00:00:00,Bharat N Desai,08 Jun 2015,,,,,500325.0,22/09/2014
2014-09-26T00:00:00,S,Reliance Industries Ltd,ESOP,13(6),2014-07-29T00:00:00,2014-07-29T00:00:00,Ruskin Damani,08 Jun 2015,,,600,76,500325.0,29/07/2014
2014-09-25T00:00:00, ,Reliance Industries Ltd,ESOP,13(4),2014-09-22T00:00:00,2014-09-22T00:00:00,Bharat N Desai,08 Jun 2015,,,,,500325.0,22/09/2014
2014-09-25T00:00:00,S,Reliance Industries Ltd,ESOP,13(4),2014-07-29T00:00:00,2014-07-29T00:00:00,Ruskin Damani,08 Jun 2015,,,600,76,500325.0,29/07/2014
2014-09-08T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-09-05T00:00:00,2014-09-05T00:00:00,Alok Agarwal,08 Jun 2015,,,6000,133126,500325.0,05/09/2014
2014-09-08T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-09-05T00:00:00,2014-09-05T00:00:00,Alok Agarwal,08 Jun 2015,,,6000,133126,500325.0,05/09/2014
2014-07-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-07-14T00:00:00,2014-07-14T00:00:00,Alok Agarwal,08 Jun 2015,,,21000,127126,500325.0,14/07/2014
2014-07-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-07-14T00:00:00,2014-07-14T00:00:00,Alok Agarwal,08 Jun 2015,,,21000,127126,500325.0,14/07/2014
2014-06-23T00:00:00, ,Reliance Industries Ltd,,13(6),,,Nita Mukesh Ambani,08 Jun 2015,,,,,500325.0,
2014-06-06T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-06-04T00:00:00,2014-06-04T00:00:00,P K Kapil,08 Jun 2015,,,8000,8000,500325.0,04/06/2014
2014-06-06T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-06-04T00:00:00,2014-06-04T00:00:00,P K Kapil,08 Jun 2015,,,8000,8000,500325.0,04/06/2014
2014-06-05T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-06-03T00:00:00,2014-06-03T00:00:00,P K Kapil,08 Jun 2015,,,300,,500325.0,03/06/2014
2014-06-05T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-06-03T00:00:00,2014-06-03T00:00:00,P K Kapil,08 Jun 2015,,,300,,500325.0,03/06/2014
2014-05-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-28T00:00:00,2014-05-28T00:00:00,P K Kapil,08 Jun 2015,,,500,300,500325.0,28/05/2014
2014-05-30T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-28T00:00:00,2014-05-28T00:00:00,P K Kapil,08 Jun 2015,,,500,300,500325.0,28/05/2014
2014-05-28T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-23T00:00:00,2014-05-23T00:00:00,P K Kapil,08 Jun 2015,,,500,800,500325.0,23/05/2014
2014-05-27T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-23T00:00:00,2014-05-23T00:00:00,P K Kapil,08 Jun 2015,,,500,800,500325.0,23/05/2014
2014-05-27T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-22T00:00:00,2014-05-22T00:00:00,P K Kapil,08 Jun 2015,,,1500,1300,500325.0,22/05/2014
2014-05-26T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-22T00:00:00,2014-05-22T00:00:00,P K Kapil,08 Jun 2015,,,1500,1300,500325.0,22/05/2014
2014-05-21T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-16T00:00:00,2014-05-16T00:00:00,P K Kapil,08 Jun 2015,,,500,2800,500325.0,16/05/2014
2014-05-19T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-16T00:00:00,2014-05-16T00:00:00,P K Kapil,08 Jun 2015,,,500,2800,500325.0,16/05/2014
2014-05-15T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-12T00:00:00,2014-05-12T00:00:00,P K Kapil,08 Jun 2015,,,1000,3300,500325.0,12/05/2014
2014-05-14T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-12T00:00:00,2014-05-12T00:00:00,P K Kapil,08 Jun 2015,,,1000,3300,500325.0,12/05/2014
2014-05-12T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-09T00:00:00,2014-05-09T00:00:00,P K Kapil,08 Jun 2015,,,2000,4800,500325.0,09/05/2014
2014-05-12T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-09T00:00:00,2014-05-09T00:00:00,P K Kapil,08 Jun 2015,,,500,4300,500325.0,09/05/2014
2014-05-12T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-07T00:00:00,2014-05-07T00:00:00,P K Kapil,08 Jun 2015,,,500,6800,500325.0,07/05/2014
2014-05-09T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-09T00:00:00,2014-05-09T00:00:00,P K Kapil,08 Jun 2015,,,2000,4800,500325.0,09/05/2014
2014-05-09T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-09T00:00:00,2014-05-09T00:00:00,P K Kapil,08 Jun 2015,,,500,4300,500325.0,09/05/2014
2014-05-09T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-07T00:00:00,2014-05-07T00:00:00,P K Kapil,08 Jun 2015,,,500,6800,500325.0,07/05/2014
2014-05-09T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-05-06T00:00:00,2014-05-06T00:00:00,P K Kapil,08 Jun 2015,,,1000,7300,500325.0,06/05/2014
2014-05-08T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-05-06T00:00:00,2014-05-06T00:00:00,P K Kapil,08 Jun 2015,,,1000,7300,500325.0,06/05/2014
2014-05-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-04-30T00:00:00,2014-04-30T00:00:00,P K Kapil,08 Jun 2015,,,2000,8300,500325.0,30/04/2014
2014-05-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-04-30T00:00:00,2014-04-30T00:00:00,P K Kapil,08 Jun 2015,,,2000,8300,500325.0,30/04/2014
2014-04-30T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-04-28T00:00:00,2014-04-28T00:00:00,P K Kapil,08 Jun 2015,,,3300,10300,500325.0,28/04/2014
2014-04-30T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-04-28T00:00:00,2014-04-28T00:00:00,P K Kapil,08 Jun 2015,,,3300,10300,500325.0,28/04/2014
